type,geometry.type,geometry.coordinates,properties.description.name,properties.description.id,properties.description.url,properties.latest-images,properties.description.type,properties.description.ptz,properties.description.fov_center,properties.description.sponsor,properties.description.network,properties.description.isp,properties.description.attribution,properties.description.zoom_current,properties.description.fov,properties.description.activated_at,properties.description.ProdNbr,properties.description.fov_lft,properties.description.county,properties.description.is_patrol_mode,properties.description.lastupdate,properties.description.region,properties.description.last_movement_at,properties.description.tilt_current,properties.description.fov_rt,properties.description.state,properties.description.is_currently_patrolling,properties.description.az_current
Feature,Point,"[-122.640427, 40.537281, 1.152]",Ducket Peak 1,Axis-Ducket,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Ducket', 'thumbnail': 'image?thumbnail=false&name=Axis-Ducket'}]]",Feature,1.0,"[-121.777196, 40.176996]",PGE,shastamodoc,Digitalpath,AlertWildfire,2581.0,62.98,2020-05-19 12:00:00,Q6055-E,"[-121.737245, 40.23852]",Shasta,0.0,4.0,SHU,2022-05-14 16:52:54,-3.65,"[-121.82427, 40.118503]",CA,0.0,118.43
Feature,Point,"[-122.505096, 40.537701, 0.64]",West Peak 1,Axis-WestPeak1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-WestPeak1', 'thumbnail': 'image?thumbnail=false&name=Axis-WestPeak1'}]]",Feature,1.0,"[-121.68341, 40.125205]",PGE,shastamodoc,ShastaBeam,AlertWildfire,1.0,62.98,2019-08-22 12:00:00,Q6055-E,"[-121.518967, 40.512436]",Shasta,0.0,4.0,SHU,2022-05-30 18:43:05,-3.59,"[-122.08586, 39.859494]",CA,0.0,123.1
Feature,Point,"[-122.505096, 40.537701, 0.64]",West Peak 2,Axis-WestPeak2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-WestPeak2', 'thumbnail': 'image?thumbnail=false&name=Axis-WestPeak2'}]]",Feature,1.0,"[-122.515025, 41.287663]",PGE,shastamodoc,ShastaBeam,AlertWildfire,1.0,62.98,2019-08-22 12:00:00,Q6055-E,"[-123.033967, 41.172121]",Shasta,1.0,3.0,SHU,2022-05-31 23:45:01,-7.05,"[-121.993069, 41.179991]",CA,0.0,359.43
Feature,Point,"[-123.875832, 40.537842, 1.057]",Bald Jesse 2,Axis-BaldJesse2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-BaldJesse2', 'thumbnail': 'image?thumbnail=false&name=Axis-BaldJesse2'}]]",Feature,1.0,"[-123.875832, 41.287842]",PGE,northcoast,Geolinks,AlertWildfire,323.0,65.1,2020-05-26 12:00:00,Q6075-E,"[-124.155419, 41.257453]",Humboldt,1.0,7.0,HUU,2022-06-06 03:41:58,-5.99,"[-123.596245, 41.257453]",CA,1.0,360.0
Feature,Point,"[-123.875832, 40.537842, 1.057]",Bald Jesse 1,Axis-BaldJesse,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-BaldJesse', 'thumbnail': 'image?thumbnail=false&name=Axis-BaldJesse'}]]",Feature,1.0,"[-124.584193, 40.017792]",PGE,northcoast,Geolinks,AlertWildfire,1.0,65.1,2019-03-18 12:00:00,Q6075-E,"[-124.108383, 39.809194]",Humboldt,0.0,2.0,HUU,2022-05-02 16:13:11,-4.19,"[-124.842053, 40.389165]",CA,0.0,226.33
Feature,Point,"[-122.501099, 40.569698, 0.618]",Falcons View,Axis-Falcon,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Falcon', 'thumbnail': 'image?thumbnail=false&name=Axis-Falcon'}]]",Feature,1.0,"[-121.630387, 40.926607]",PGE,shastamodoc,ShastaBeam,AlertWildfire,424.0,62.98,2019-08-22 12:00:00,Q6055-E,"[-121.790633, 41.092699]",Shasta,0.0,5.0,SHU,2022-06-03 23:32:08,1.42,"[-121.536501, 40.733831]",CA,0.0,61.3
Feature,Point,"[-123.084549, 40.629166, 1.503]",Hayfork Divide 1,Axis-Hayfork,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Hayfork', 'thumbnail': 'image?thumbnail=false&name=Axis-Hayfork'}]]",Feature,1.0,"[-123.777826, 40.096754]",PGE,shastamodoc,Geolinks,AlertWildfire,1.0,62.98,2019-03-22 12:00:00,Q6055-E,"[-123.31293, 39.899693]",Trinity,0.0,5.0,SHU,2022-05-25 05:31:29,-5.99,"[-124.042875, 40.449988]",CA,0.0,225.0
Feature,Point,"[-123.084549, 40.629166, 1.503]",Hayfork Divide 2,Axis-Hayfork2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Hayfork2', 'thumbnail': 'image?thumbnail=false&name=Axis-Hayfork2'}]]",Feature,1.0,"[-123.084375, 41.379166]",PGE,shastamodoc,Geolinks,AlertWildfire,323.0,62.98,2020-06-02 12:00:00,Q6055-E,"[-123.355485, 41.350746]",Trinity,1.0,6.0,SHU,2022-06-06 03:42:03,-5.99,"[-122.813277, 41.350674]",CA,1.0,0.01
Feature,Point,"[-122.526321, 40.651585, 0.982]",South Forks Lookout 1,Axis-SouthForks,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SouthForks', 'thumbnail': 'image?thumbnail=false&name=Axis-SouthForks'}]]",Feature,1.0,"[-123.358854, 40.250148]",PGE,shastamodoc,Geolinks,AlertWildfire,1.0,62.98,2019-03-22 12:00:00,Q6055-E,"[-122.961808, 39.979095]",Shasta,0.0,4.0,SHU,2022-05-30 18:36:18,-8.69,"[-123.514661, 40.639518]",CA,0.0,237.91
Feature,Point,"[-122.526321, 40.651585, 0.982]",South Forks Lookout 2,Axis-SouthForks2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SouthForks2', 'thumbnail': 'image?thumbnail=false&name=Axis-SouthForks2'}]]",Feature,1.0,"[-121.674921, 40.273562]",PGE,shastamodoc,Geolinks,AlertWildfire,323.0,65.1,2020-05-26 12:00:00,Q6075-E,"[-121.568542, 40.469803]",Shasta,1.0,3.0,SHU,2022-06-06 03:42:09,-6.0,"[-121.84841, 40.107685]",CA,1.0,119.99
Feature,Point,"[-122.414551, 40.657211, 0.44]",Shasta Lake 1,Axis-ShastaLake1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-ShastaLake1', 'thumbnail': 'image?thumbnail=false&name=Axis-ShastaLake1'}]]",Feature,1.0,"[-121.427329, 40.7018]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,1534.0,62.98,2020-05-19 12:00:00,Q6055-E,"[-121.443959, 40.803993]",Shasta,0.0,4.0,SHU,2022-06-03 19:51:54,-2.29,"[-121.429339, 40.598844]",CA,0.0,86.27
Feature,Point,"[-122.414551, 40.657211, 0.44]",Shasta Lake 2,Axis-ShastaLake2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-ShastaLake2', 'thumbnail': 'image?thumbnail=false&name=Axis-ShastaLake2'}]]",Feature,1.0,"[-121.563255, 40.278962]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,323.0,62.98,2020-05-19 12:00:00,Q6055-E,"[-121.459079, 40.468462]",Shasta,1.0,4.0,SHU,2022-06-06 03:42:09,-6.0,"[-121.730257, 40.11791]",CA,1.0,120.01
Feature,Point,"[-122.655365, 40.694916, 0.931]",McCabe Ridge 2,Axis-McCabeRidge2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-McCabeRidge2', 'thumbnail': 'image?thumbnail=false&name=Axis-McCabeRidge2'}]]",Feature,1.0,"[-123.644518, 40.690695]",PGE,shastamodoc,Geolinks,AlertWildfire,257.0,65.1,2020-11-12 12:00:00,Q6075-E,"[-123.601902, 40.480858]",Shasta,0.0,3.0,SHU,2022-06-06 03:41:52,0.0,"[-123.607893, 40.901194]",CA,0.0,270.0
Feature,Point,"[-122.655365, 40.694916, 0.931]",McCabe Ridge 1,Axis-McCabeRidge1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-McCabeRidge1', 'thumbnail': 'image?thumbnail=false&name=Axis-McCabeRidge1'}]]",Feature,1.0,"[-121.888329, 41.171061]",PGE,shastamodoc,Geolinks,AlertWildfire,1.0,62.98,2020-11-12 12:00:00,Q6055-E,"[-122.332308, 41.404244]",Shasta,0.0,5.0,SHU,2022-04-23 00:33:42,-6.8,"[-121.67468, 40.797353]",CA,0.0,50.34
Feature,Point,"[-122.206474, 40.708305, 0.4]",Highline Trail,Axis-HighlineTrail,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-HighlineTrail', 'thumbnail': 'image?thumbnail=false&name=Axis-HighlineTrail'}]]",Feature,1.0,"[-121.269128, 40.471997]",PGE,shastamodoc,Digitalpath,AlertWildfire,749.0,62.98,2019-10-03 12:00:00,Q6055-E,"[-121.227179, 40.605447]",Shasta,0.0,5.0,SHU,2022-06-03 00:36:18,-1.2,"[-121.342115, 40.346551]",CA,0.0,108.06
Feature,Point,"[-122.980698, 40.718582, 1.201]",Oregon Mtn 1,Axis-OregonMt,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-OregonMt', 'thumbnail': 'image?thumbnail=false&name=Axis-OregonMt'}]]",Feature,1.0,"[-122.04154, 40.958713]",PGE,shastamodoc,Geolinks,AlertWildfire,1.0,62.98,2019-03-18 12:00:00,Q6055-E,"[-122.345338, 41.295317]",Trinity,0.0,5.0,SHU,2022-05-31 18:51:14,-1.86,"[-122.017033, 40.552112]",CA,0.0,71.02
Feature,Point,"[-122.980698, 40.718582, 1.201]",Oregon Mtn 2,Axis-OregonMt2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-OregonMt2', 'thumbnail': 'image?thumbnail=false&name=Axis-OregonMt2'}]]",Feature,1.0,"[-122.128453, 40.340552]",PGE,shastamodoc,Geolinks,AlertWildfire,323.0,65.1,2020-05-29 12:00:00,Q6075-E,"[-122.021962, 40.536791]",Trinity,1.0,7.0,SHU,2022-06-06 03:42:08,-6.0,"[-122.302118, 40.174678]",CA,1.0,119.99
Feature,Point,"[-122.268158, 40.719906, 0.663]",Bear Mtn Shasta 2,Axis-BearMtnShasta2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-BearMtnShasta2', 'thumbnail': 'image?thumbnail=false&name=Axis-BearMtnShasta2'}]]",Feature,1.0,"[-123.257682, 40.715681]",PGE,shastamodoc,Digitalpath,AlertWildfire,257.0,65.1,2022-02-08 01:18:18,Q6075-E,"[-123.215048, 40.505845]",Shasta,1.0,1.0,SHU,2022-06-06 03:42:11,-2.99,"[-123.221046, 40.926181]",CA,1.0,270.0
Feature,Point,"[-122.268158, 40.719906, 0.664]",Bear Mtn Shasta 1,Axis-BearMtnShasta,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-BearMtnShasta', 'thumbnail': 'image?thumbnail=false&name=Axis-BearMtnShasta'}]]",Feature,1.0,"[-122.910996, 40.151482]",PGE,shastamodoc,Digitalpath,AlertWildfire,4338.0,62.98,2019-10-23 12:00:00,Q6055-E,"[-122.869072, 40.125572]",Shasta,0.0,5.0,SHU,2022-06-03 20:12:13,-0.41,"[-122.951029, 40.179099]",CA,0.0,220.93
Feature,Point,"[-123.973946, 40.726902, 0.814]",Barry Ridge (Kneeland),Axis-Kneeland,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Kneeland', 'thumbnail': 'image?thumbnail=false&name=Axis-Kneeland'}]]",Feature,1.0,"[-123.557112, 40.047416]",PGE,northcoast,Geolinks,AlertWildfire,1.0,62.98,2019-03-18 12:00:00,Q6055-E,"[-123.152155, 40.311883]",Humboldt,0.0,5.0,HUU,2022-05-25 02:13:05,1.33,"[-124.08152, 39.981395]",CA,0.0,154.82
Feature,Point,"[-122.444504, 40.914471, 1.195]",Sugarloaf Shasta 1,Axis-SugarloafShasta,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SugarloafShasta', 'thumbnail': 'image?thumbnail=false&name=Axis-SugarloafShasta'}]]",Feature,1.0,"[-121.807552, 40.341048]",PGE,shastamodoc,Digitalpath,AlertWildfire,504.0,62.98,2020-01-07 12:00:00,Q6055-E,"[-121.680467, 40.43829]",Shasta,0.0,3.0,SHU,2022-05-26 21:06:19,-1.76,"[-121.955416, 40.26289]",CA,0.0,139.66
Feature,Point,"[-122.444504, 40.914471, 1.195]",Sugarloaf Shasta 2,Axis-SugarloafShasta2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SugarloafShasta2', 'thumbnail': 'image?thumbnail=false&name=Axis-SugarloafShasta2'}]]",Feature,1.0,"[-122.94568, 41.562911]",PGE,shastamodoc,Digitalpath,AlertWildfire,257.0,65.1,2020-05-19 12:00:00,Q6075-E,"[-123.167402, 41.430622]",Shasta,1.0,3.0,SHU,2022-06-06 03:42:00,-3.0,"[-122.682617, 41.642812]",CA,1.0,330.0
Feature,Point,"[-122.291748, 41.126801, 1.225]",Girard Ridge 2,Axis-GirardRidge2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-GirardRidge2', 'thumbnail': 'image?thumbnail=false&name=Axis-GirardRidge2'}]]",Feature,1.0,"[-122.794429, 41.775299]",PGE,shastamodoc,Digitalpath,AlertWildfire,257.0,65.1,2021-04-30 12:00:00,Q6075-E,"[-123.016903, 41.643031]",Shasta,1.0,2.0,SHU,2022-06-06 03:41:57,-2.99,"[-122.530479, 41.855171]",CA,1.0,330.01
Feature,Point,"[-122.291748, 41.126801, 1.225]",Girard Ridge 1,Axis-GirardRidge1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-GirardRidge1', 'thumbnail': 'image?thumbnail=false&name=Axis-GirardRidge1'}]]",Feature,1.0,"[-122.103393, 41.863413]",PGE,shastamodoc,Digitalpath,AlertWildfire,1.0,65.1,2021-04-30 12:00:00,Q6075-E,"[-122.665005, 41.822712]",Shasta,0.0,2.0,SHU,2022-06-02 05:39:57,1.39,"[-121.60278, 41.670319]",CA,0.0,10.78
Feature,Point,"[-123.672035, 41.177078, 0.81]",Deer Horn 1,Axis-DeerHorn1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-DeerHorn1', 'thumbnail': 'image?thumbnail=false&name=Axis-DeerHorn1'}]]",Feature,1.0,"[-123.063356, 40.584863]",CALFIRE,northcoast,Geolinks,AlertWildfire,1.0,65.1,2020-06-15 12:00:00,Q6075-E,"[-122.73576, 40.924158]",Humboldt,0.0,14.0,HUU,2022-06-01 06:06:07,-5.68,"[-123.577601, 40.430492]",CA,0.0,141.95
Feature,Point,"[-123.672035, 41.177078, 0.81]",Deer Horn 2,Axis-DeerHorn2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-DeerHorn2', 'thumbnail': 'image?thumbnail=false&name=Axis-DeerHorn2'}]]",Feature,1.0,"[-124.530051, 40.798884]",CALFIRE,northcoast,Geolinks,AlertWildfire,257.0,65.1,2020-06-15 12:00:00,Q6075-E,"[-124.355127, 40.633052]",Humboldt,1.0,6.0,HUU,2022-06-06 03:42:08,-3.0,"[-124.637365, 40.995095]",CA,1.0,240.0
Feature,Point,"[-122.308662, 41.221874, 1.688]",Mt. Bradley 1,Axis-MtBradley1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-MtBradley1', 'thumbnail': 'image?thumbnail=false&name=Axis-MtBradley1'}]]",Feature,1.0,"[-122.072396, 41.950758]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,1.0,62.98,2020-01-20 12:00:00,Q6055-E,"[-122.6192, 41.934994]",Siskiyou,0.0,4.0,SKU,2022-06-02 05:41:43,4.65,"[-121.597328, 41.749655]",CA,0.0,13.55
Feature,Point,"[-122.308662, 41.221874, 1.688]",Mt. Bradley 2,Axis-MtBradley2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-MtBradley2', 'thumbnail': 'image?thumbnail=false&name=Axis-MtBradley2'}]]",Feature,1.0,"[-122.387902, 40.474273]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,1.0,65.1,2020-01-20 12:00:00,Q6075-E,"[-121.846133, 40.558364]",Siskiyou,1.0,3.0,SKU,2022-05-22 11:33:01,-17.32,"[-122.905525, 40.622611]",CA,0.0,184.61
Feature,Point,"[-122.242111, 41.224876, 1.419]",Soda Ridge 1,Axis-SodaRidge1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SodaRidge1', 'thumbnail': 'image?thumbnail=false&name=Axis-SodaRidge1'}]]",Feature,1.0,"[-121.314999, 41.50479]",PGE,shastamodoc,Digitalpath,AlertWildfire,1.0,65.1,2020-05-26 12:00:00,Q6075-E,"[-121.66143, 41.836058]",Siskiyou,0.0,4.0,SKU,2022-05-24 17:42:23,0.99,"[-121.263157, 41.086238]",CA,0.0,67.78
Feature,Point,"[-122.242111, 41.224876, 1.419]",Soda Ridge 2,Axis-SodaRidge2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-SodaRidge2', 'thumbnail': 'image?thumbnail=false&name=Axis-SodaRidge2'}]]",Feature,1.0,"[-121.84815, 41.914536]",PGE,shastamodoc,Digitalpath,AlertWildfire,257.0,65.1,2020-05-26 12:00:00,Q6075-E,"[-122.123811, 41.96964]",Siskiyou,1.0,3.0,SKU,2022-05-24 17:44:27,3.52,"[-121.605059, 41.803634]",CA,0.0,23.01
Feature,Point,"[-123.883797, 41.320999, 0.596]",Pecwan 1,Axis-Pecwan1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Pecwan1', 'thumbnail': 'image?thumbnail=false&name=Axis-Pecwan1'}]]",Feature,1.0,"[-124.845508, 41.122875]",CALFIRE,northcoast,Geolinks,AlertWildfire,1.0,65.1,2020-06-15 12:00:00,Q6075-E,"[-124.552157, 40.765657]",Humboldt,0.0,5.0,HUU,2022-05-31 18:48:49,4.29,"[-124.839235, 41.54321]",CA,0.0,255.0
Feature,Point,"[-123.883797, 41.320999, 0.596]",Pecwan 2,Axis-Pecwan2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Pecwan2', 'thumbnail': 'image?thumbnail=false&name=Axis-Pecwan2'}]]",Feature,1.0,"[-124.753632, 41.692736]",CALFIRE,northcoast,Geolinks,AlertWildfire,257.0,65.1,2020-06-15 12:00:00,Q6075-E,"[-124.856539, 41.494857]",Humboldt,1.0,7.0,HUU,2022-06-06 03:42:08,-6.0,"[-124.579849, 41.860912]",CA,1.0,300.0
Feature,Point,"[-122.200493, 41.33136, 1.866]",Shasta Ski Park,Axis-ShastaSkiPark,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-ShastaSkiPark', 'thumbnail': 'image?thumbnail=false&name=Axis-ShastaSkiPark'}]]",Feature,1.0,"[-123.096761, 41.003809]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,1.0,62.98,2020-01-06 12:00:00,Q6055-E,"[-122.737981, 40.700459]",Siskiyou,0.0,3.0,SKU,2022-06-01 20:37:11,-0.4,"[-123.19515, 41.404045]",CA,0.0,244.4
Feature,Point,"[-122.451447, 41.373402, 1.739]",Hammond Ranch 1,Axis-HammondRanch,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-HammondRanch', 'thumbnail': 'image?thumbnail=false&name=Axis-HammondRanch'}]]",Feature,1.0,"[-121.581334, 41.745702]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,1.0,62.98,2020-03-24 12:00:00,Q6055-E,"[-121.970274, 42.031768]",Siskiyou,0.0,4.0,SKU,2022-05-26 15:38:20,-8.64,"[-121.452653, 41.350236]",CA,0.0,59.95
Feature,Point,"[-122.451447, 41.373402, 1.739]",Hammond Ranch 2,Axis-HammondRanch2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-HammondRanch2', 'thumbnail': 'image?thumbnail=false&name=Axis-HammondRanch2'}]]",Feature,1.0,"[-122.451619, 40.623402]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,257.0,65.1,2022-03-04 16:39:00,Q6075-E,"[-122.174573, 40.653086]",Siskiyou,1.0,1.0,SKU,2022-06-06 03:42:11,-3.0,"[-122.728652, 40.653158]",CA,1.0,180.01
Feature,Point,"[-122.397469, 41.43528, 1.165]",Weed 1,Axis-Weed1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Weed1', 'thumbnail': 'image?thumbnail=false&name=Axis-Weed1'}]]",Feature,1.0,"[-123.234553, 41.027606]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,1.0,62.98,2020-05-19 12:00:00,Q6055-E,"[-122.829341, 40.759571]",Siskiyou,0.0,4.0,SKU,2022-06-02 16:53:37,2.27,"[-123.397381, 41.415767]",CA,0.0,237.35
Feature,Point,"[-122.397469, 41.43528, 1.165]",Weed 2,Axis-Weed2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Weed2', 'thumbnail': 'image?thumbnail=false&name=Axis-Weed2'}]]",Feature,1.0,"[-122.744079, 40.732253]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,1.0,62.98,2020-05-19 12:00:00,Q6055-E,"[-122.208885, 40.69888]",Siskiyou,1.0,4.0,SKU,2022-06-02 17:01:13,0.29,"[-123.180111, 40.970768]",CA,0.0,200.5
Feature,Point,"[-122.37442, 41.507187, 0.965]",Lake Shastina,Axis-Weed,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-Weed', 'thumbnail': 'image?thumbnail=false&name=Axis-Weed'}]]",Feature,1.0,"[-121.881126, 42.160959]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,1.0,62.98,2020-03-15 12:00:00,Q6055-E,"[-122.415262, 42.25657]",Siskiyou,0.0,4.0,SKU,2022-06-02 18:13:42,-2.14,"[-121.49633, 41.871238]",CA,0.0,29.18
Feature,Point,"[-123.908569, 41.524025, 1.294]",Red Mtn Del Norte 2,Axis-RedDelNorte2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-RedDelNorte2', 'thumbnail': 'image?thumbnail=false&name=Axis-RedDelNorte2'}]]",Feature,1.0,"[-123.908746, 42.274025]",CALFIRE,northcoast,Geolinks,AlertWildfire,323.0,65.1,2020-05-23 12:00:00,Q6075-E,"[-124.192654, 42.243587]",DelNorte,1.0,6.0,HUU,2022-06-06 03:41:43,-6.0,"[-123.624823, 42.243661]",CA,0.0,359.99
Feature,Point,"[-123.908569, 41.524025, 1.294]",Red Mtn Del Norte 1,Axis-RedDelNorte1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-RedDelNorte1', 'thumbnail': 'image?thumbnail=false&name=Axis-RedDelNorte1'}]]",Feature,1.0,"[-124.339478, 42.201902]",CALFIRE,northcoast,Geolinks,AlertWildfire,1.0,65.1,2020-05-23 12:00:00,Q6075-E,"[-124.760957, 41.921211]",DelNorte,0.0,5.0,HUU,2022-04-08 00:42:28,1.2,"[-123.77874, 42.267773]",CA,0.0,334.81
Feature,Point,"[-122.877403, 41.595783, 1.297]",Fort Jones 1,Axis-FortJones1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-FortJones1', 'thumbnail': 'image?thumbnail=false&name=Axis-FortJones1'}]]",Feature,1.0,"[-122.999299, 42.340287]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,1.0,65.1,2022-02-03 22:41:03,Q6075-E,"[-123.520417, 42.173136]",Siskiyou,0.0,1.0,SKU,2022-05-26 14:55:28,-2.82,"[-122.438672, 42.271045]",CA,0.0,353.1
Feature,Point,"[-122.877403, 41.595783, 1.297]",Fort Jones 2,Axis-FortJones2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-FortJones2', 'thumbnail': 'image?thumbnail=false&name=Axis-FortJones2'}]]",Feature,1.0,"[-123.383956, 42.244197]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,257.0,65.1,2022-02-03 22:41:06,Q6075-E,"[-123.60802, 42.111879]",Siskiyou,1.0,1.0,SKU,2022-06-06 03:42:05,-2.99,"[-123.118077, 42.324118]",CA,1.0,330.0
Feature,Point,"[-122.624847, 41.610207, 1.784]",Antelope Mtn Yreka 2,Axis-AntelopeYreka2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-AntelopeYreka2', 'thumbnail': 'image?thumbnail=false&name=Axis-AntelopeYreka2'}]]",Feature,1.0,"[-121.683506, 41.873196]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,1.0,62.98,2020-01-22 12:00:00,Q6055-E,"[-122.006133, 42.202215]",Siskiyou,1.0,5.0,SKU,2022-05-30 19:22:17,-5.99,"[-121.641177, 41.467402]",CA,0.0,69.16
Feature,Point,"[-122.624847, 41.610207, 1.784]",Antelope Mtn Yreka 1,Axis-AntelopeYreka1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-AntelopeYreka1', 'thumbnail': 'image?thumbnail=false&name=Axis-AntelopeYreka1'}]]",Feature,1.0,"[-122.412495, 42.343405]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,10909.0,62.98,2020-01-22 12:00:00,Q6055-E,"[-122.426141, 42.345517]",Siskiyou,0.0,5.0,SKU,2022-06-06 03:41:38,-3.37,"[-122.39889, 42.341154]",CA,0.0,12.08
Feature,Point,"[-122.248268, 41.625534, 1.851]",Herd Peak 1,Axis-HerdPeak,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-HerdPeak', 'thumbnail': 'image?thumbnail=false&name=Axis-HerdPeak'}]]",Feature,1.0,"[-122.106441, 40.883151]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,1.0,62.98,2020-01-28 12:00:00,Q6055-E,"[-121.612906, 41.04681]",Siskiyou,0.0,5.0,SKU,2022-04-21 15:31:49,-2.8,"[-122.640478, 40.935873]",CA,0.0,171.78
Feature,Point,"[-122.248268, 41.625534, 1.851]",Herd Peak 2,Axis-HerdPeak2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-HerdPeak2', 'thumbnail': 'image?thumbnail=false&name=Axis-HerdPeak2'}]]",Feature,1.0,"[-122.248095, 40.875534]",CALFIRE,shastamodoc,Digitalpath,AlertWildfire,257.0,65.1,2022-03-04 23:32:24,Q6075-E,"[-121.970009, 40.905287]",Siskiyou,1.0,1.0,SKU,2022-06-06 03:42:11,-3.0,"[-122.526194, 40.905215]",CA,1.0,179.99
Feature,Point,"[-123.876801, 41.830299, 1.131]",Wild Frontier 1,Axis-WildFrontier1,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-WildFrontier1', 'thumbnail': 'image?thumbnail=false&name=Axis-WildFrontier1'}]]",Feature,1.0,"[-124.840397, 41.617524]",CALFIRE,northcoast,Geolinks,AlertWildfire,1.0,65.1,2020-06-23 12:00:00,Q6075-E,"[-124.535202, 41.264875]",DelNorte,0.0,6.0,HUU,2022-03-10 20:55:59,-2.12,"[-124.845609, 42.037867]",CA,0.0,253.84
Feature,Point,"[-123.876801, 41.830299, 1.131]",Wild Frontier 2,Axis-WildFrontier2,,"[[{'type': 'color', 'direction': 'ptz', 'image': 'image?name=Axis-WildFrontier2', 'thumbnail': 'image?thumbnail=false&name=Axis-WildFrontier2'}]]",Feature,1.0,"[-123.876801, 42.580299]",CALFIRE,northcoast,Geolinks,AlertWildfire,257.0,65.1,2020-06-23 12:00:00,Q6075-E,"[-124.162106, 42.549894]",DelNorte,1.0,8.0,HUU,2022-06-06 03:42:09,-6.0,"[-123.591496, 42.549894]",CA,1.0,360.0
